time	V(rc)
Step Information: Cap=100f  (Run: 1/10)
4.668554605574662e-012	1.116844e-003
4.748554604170796e-012	1.137650e-003
4.768554603819829e-012	1.142840e-003
4.808554603117896e-012	1.153201e-003
4.888554601714029e-012	1.173916e-003
4.948554600661130e-012	1.189457e-003
5.048554598906297e-012	1.215381e-003
5.228554595747597e-012	1.262189e-003
5.468554591535998e-012	1.324912e-003
5.648554588377299e-012	1.372220e-003
5.888554584165699e-012	1.435642e-003
6.068554581007000e-012	1.483493e-003
6.288554577146367e-012	1.542305e-003
6.488554573636701e-012	1.596116e-003
6.708554569776069e-012	1.655697e-003
6.908554566266403e-012	1.710252e-003
7.148554562054804e-012	1.776221e-003
7.328554558896104e-012	1.826102e-003
7.568554554684505e-012	1.893153e-003
7.708554552227739e-012	1.932589e-003
7.848554549770973e-012	1.972298e-003
7.888554549069040e-012	1.983715e-003
7.968554547665173e-012	2.006707e-003
8.128554544857440e-012	2.053128e-003
8.168554544155507e-012	2.064921e-003
8.248554542751641e-012	2.088889e-003
8.268554542400674e-012	2.094978e-003
8.308554541698741e-012	2.107443e-003
8.388554540294875e-012	2.132854e-003
8.408554539943908e-012	2.139354e-003
8.448554539241975e-012	2.152595e-003
8.458554539066491e-012	2.155940e-003
8.478554538715525e-012	2.162690e-003
8.483554538627783e-012	2.164384e-003
8.493554538452300e-012	2.167786e-003
8.513554538101333e-012	2.174590e-003
8.553554537399400e-012	2.188065e-003
8.633554535995534e-012	2.214362e-003
8.793554533187801e-012	2.265639e-003
8.833554532485868e-012	2.278170e-003
8.913554531082001e-012	2.302759e-003
9.073554528274269e-012	2.351524e-003
9.113554527572335e-012	2.363628e-003
9.193554526168469e-012	2.387712e-003
9.353554523360736e-012	2.435814e-003
9.393554522658803e-012	2.447833e-003
9.493554520903970e-012	2.477879e-003
9.633554518447204e-012	2.519997e-003
9.773554515990438e-012	2.562214e-003
9.953554512831738e-012	2.616692e-003
1.009355451037497e-011	2.659247e-003
1.019355450862014e-011	2.689752e-003
1.031355450651434e-011	2.726553e-003
1.047355450370661e-011	2.775847e-003
1.051355450300467e-011	2.788225e-003
1.059355450160081e-011	2.813130e-003
1.075355449879307e-011	2.863479e-003
1.107355449317761e-011	2.965556e-003
1.115355449177374e-011	2.991569e-003
1.131355448896601e-011	3.044479e-003
1.135355448826408e-011	3.057873e-003
1.143355448686021e-011	3.084947e-003
1.145355448650924e-011	3.091757e-003
1.149355448580731e-011	3.105473e-003
1.157355448440344e-011	3.133027e-003
1.159355448405248e-011	3.139947e-003
1.163355448335054e-011	3.153838e-003
1.171355448194668e-011	3.181664e-003
1.173355448159571e-011	3.188627e-003
1.177355448089378e-011	3.202547e-003
1.185355447948991e-011	3.230297e-003
1.201355447668218e-011	3.285393e-003
1.233355447106671e-011	3.394433e-003
1.297355445983578e-011	3.610814e-003
1.313355445702805e-011	3.664727e-003
1.345355445141258e-011	3.772466e-003
1.353355445000872e-011	3.799444e-003
1.369355444720098e-011	3.853572e-003
1.401355444158552e-011	3.962656e-003
1.465355443035459e-011	4.184726e-003
1.593355440789273e-011	4.642218e-003
1.849355436296900e-011	5.589414e-003
2.149355436296900e-011	6.739341e-003
2.449355436296900e-011	7.930706e-003
2.749355436296900e-011	9.160823e-003
3.049355436296900e-011	1.042535e-002
3.349355436296900e-011	1.171965e-002
3.649355436296900e-011	1.303872e-002
3.949355436296901e-011	1.437723e-002
4.249355436296901e-011	1.572961e-002
4.549355436296901e-011	1.709019e-002
4.849355436296901e-011	1.845327e-002
5.149355436296902e-011	1.981318e-002
5.449355436296902e-011	2.116421e-002
5.749355436296902e-011	2.250072e-002
6.049355436296902e-011	2.381773e-002
6.349355436296903e-011	2.511171e-002
6.649355436296903e-011	2.638032e-002
6.949355436296903e-011	2.762144e-002
7.249355436296903e-011	2.883272e-002
7.549355436296904e-011	3.001153e-002
7.849355436296904e-011	3.115487e-002
8.149355436296904e-011	3.225920e-002
8.449355436296904e-011	3.332036e-002
8.749355436296905e-011	3.434524e-002
8.786855436296905e-011	3.446963e-002
8.861855436296904e-011	3.471219e-002
9.011855436296904e-011	3.519037e-002
9.049355436296904e-011	3.530789e-002
9.124355436296903e-011	3.553952e-002
9.143105436296904e-011	3.559690e-002
9.180605436296904e-011	3.571032e-002
9.255605436296904e-011	3.593475e-002
9.405605436296903e-011	3.637974e-002
9.705605436296903e-011	3.726446e-002
1.000000000000000e-010	3.812887e-002
1.003000000000000e-010	3.821639e-002
1.009000000000000e-010	3.839117e-002
1.021000000000000e-010	3.873949e-002
1.045000000000000e-010	3.943106e-002
1.093000000000000e-010	4.079417e-002
1.189000000000000e-010	4.347699e-002
1.297000000000001e-010	4.639209e-002
1.465000000000001e-010	5.073054e-002
1.525000000000001e-010	5.222573e-002
1.549000000000001e-010	5.281568e-002
1.597000000000001e-010	5.398742e-002
1.693000000000001e-010	5.631765e-002
3.037000000000001e-010	8.814884e-002
4.573000000000001e-010	1.231068e-001
6.526125000000001e-010	1.658150e-001
8.479250000000001e-010	2.065604e-001
1.043237500000000e-009	2.453644e-001
1.238550000000000e-009	2.823583e-001
1.629175000000000e-009	3.513838e-001
2.019800000000000e-009	4.144768e-001
2.410425000000000e-009	4.723429e-001
2.996362499999999e-009	5.506251e-001
3.582299999999998e-009	6.201344e-001
4.168237499999998e-009	6.821979e-001
4.754174999999997e-009	7.378880e-001
5.340112499999996e-009	7.880807e-001
5.926049999999996e-009	8.334989e-001
6.511987499999995e-009	8.747445e-001
7.293237499999994e-009	9.241102e-001
8.074487499999993e-009	9.679368e-001
8.855737499999992e-009	1.007025e+000
9.636987499999992e-009	1.042030e+000
1.041823749999999e-008	1.073493e+000
1.139479999999999e-008	1.108522e+000
1.237136249999999e-008	1.139443e+000
1.334792499999999e-008	1.166848e+000
1.432448749999999e-008	1.191224e+000
1.530104999999999e-008	1.212974e+000
1.627761250000000e-008	1.232436e+000
1.744948750000000e-008	1.253167e+000
1.862136250000001e-008	1.271422e+000
1.979323750000002e-008	1.287542e+000
2.096511250000003e-008	1.301813e+000
2.213698750000004e-008	1.314474e+000
2.350417500000005e-008	1.327482e+000
2.487136250000006e-008	1.338847e+000
2.623855000000007e-008	1.348798e+000
2.760573750000008e-008	1.357525e+000
2.897292500000009e-008	1.365192e+000
3.034011250000009e-008	1.371937e+000
3.190261250000008e-008	1.378666e+000
3.346511250000006e-008	1.384495e+000
3.502761250000005e-008	1.389549e+000
3.659011250000003e-008	1.393936e+000
3.815261250000002e-008	1.397748e+000
3.991042500000000e-008	1.401446e+000
4.166823749999998e-008	1.404607e+000
4.342604999999996e-008	1.407314e+000
4.518386249999995e-008	1.409631e+000
4.713698749999993e-008	1.411819e+000
4.909011249999991e-008	1.413662e+000
5.104323749999989e-008	1.415217e+000
5.319167499999987e-008	1.416647e+000
5.534011249999985e-008	1.417834e+000
5.768386249999983e-008	1.418899e+000
6.022292499999983e-008	1.419834e+000
6.295729999999990e-008	1.420635e+000
6.588698749999997e-008	1.421307e+000
6.920730000000005e-008	1.421889e+000
7.291823750000014e-008	1.422370e+000
7.721511250000024e-008	1.422765e+000
8.248855000000037e-008	1.423087e+000
8.912917500000053e-008	1.423332e+000
9.576980000000069e-008	1.423470e+000
9.990000000000000e-008	1.423524e+000
9.990050639836113e-008	1.423271e+000
9.990151919508338e-008	1.422765e+000
9.990354478852789e-008	1.421745e+000
9.990759597541689e-008	1.419685e+000
9.991569834919491e-008	1.415527e+000
9.993190309675094e-008	1.407171e+000
9.994105345106033e-008	1.402449e+000
9.994807796287850e-008	1.399064e+000
9.995251838341191e-008	1.397724e+000
9.995855084219817e-008	1.397194e+000
9.996253899231326e-008	1.397115e+000
9.999409857919278e-008	1.396485e+000
1.000000000000000e-007	1.396367e+000
1.000036068099291e-007	1.396295e+000
1.000108204297873e-007	1.396151e+000
1.097975415255328e-007	1.213988e+000
1.195631665255330e-007	1.055909e+000
1.293287915255333e-007	9.184139e-001
1.390944165255335e-007	7.988228e-001
1.488600415255337e-007	6.948043e-001
1.586256665255340e-007	6.043305e-001
1.683912915255342e-007	5.256377e-001
1.781569165255345e-007	4.571919e-001
1.879225415255347e-007	3.976587e-001
1.976881665255349e-007	3.458777e-001
1.998366040255350e-007	3.354232e-001
2.000000000000000e-007	3.346406e-001
Step Information: Cap=800f  (Run: 8/10)
0.000000000000000e+000	-7.010943e-011
1.953124965725918e-017	3.551232e-009
3.906249931451836e-017	7.172575e-009
1.132812480121033e-015	2.099722e-007
2.265624960242065e-015	4.200237e-007
3.320312441734061e-015	6.155973e-007
4.960937412943832e-015	9.198390e-007
6.601562384153603e-015	1.224100e-006
9.179687338911815e-015	1.702264e-006
1.183593729229906e-014	2.194969e-006
1.574218722375090e-014	2.919628e-006
2.011718714697696e-014	3.731379e-006
2.667968703181604e-014	4.949267e-006
3.542968687826815e-014	6.573614e-006
4.355468673568797e-014	8.082466e-006
5.855468647246302e-014	1.086929e-005
7.480468618730266e-014	1.389038e-005
1.048046856608528e-013	1.947293e-005
1.373046850905320e-013	2.552915e-005
1.973046840376322e-013	3.673160e-005
2.973046822827993e-013	5.547250e-005
4.073046803524830e-013	7.619328e-005
5.073046785976500e-013	9.511692e-005
5.473046778957168e-013	1.027216e-004
6.273046764918504e-013	1.179653e-004
6.473046761408838e-013	1.217899e-004
6.873046754389506e-013	1.295568e-004
7.673046740350842e-013	1.455201e-004
7.873046736841176e-013	1.497159e-004
7.923046735963759e-013	1.508160e-004
8.023046734208926e-013	1.530598e-004
8.135546732234739e-013	1.556955e-004
8.198046731137968e-013	1.572106e-004
8.273046729821844e-013	1.590759e-004
8.310546729163781e-013	1.600234e-004
8.360546728286365e-013	1.612957e-004
8.398046727628303e-013	1.622554e-004
8.448046726750886e-013	1.635367e-004
8.485546726092824e-013	1.644952e-004
8.548046724996053e-013	1.660841e-004
8.723046721925095e-013	1.703718e-004
8.923046718415429e-013	1.749964e-004
9.323046711396097e-013	1.836959e-004
1.012304669735743e-012	2.002650e-004
1.032304669384777e-012	2.042803e-004
1.072304668682844e-012	2.121645e-004
1.152304667278977e-012	2.278798e-004
1.172304666928011e-012	2.318024e-004
1.212304666226077e-012	2.396473e-004
1.312304664471244e-012	2.592850e-004
1.522304660786095e-012	3.007475e-004
1.662304658329329e-012	3.285563e-004
1.802304655872563e-012	3.564927e-004
1.922304653766763e-012	3.805340e-004
2.012304652187413e-012	3.986227e-004
2.097304650695805e-012	4.157478e-004
2.167304649467422e-012	4.298823e-004
2.237304648239039e-012	4.440453e-004
2.307304647010656e-012	4.582375e-004
2.377304645782273e-012	4.724599e-004
2.447304644553890e-012	4.867140e-004
2.517304643325507e-012	5.010011e-004
2.587304642097124e-012	5.153234e-004
2.657304640868741e-012	5.296825e-004
2.727304639640358e-012	5.440808e-004
2.797304638411974e-012	5.585206e-004
2.867304637183591e-012	5.730040e-004
2.937304635955208e-012	5.875335e-004
3.027304634375859e-012	6.062867e-004
3.147304632270059e-012	6.314156e-004
3.277304629988776e-012	6.588107e-004
3.417304627532010e-012	6.885162e-004
3.557304625075244e-012	7.184455e-004
3.797304620863644e-012	7.702481e-004
3.837304620161711e-012	7.789573e-004
3.917304618757845e-012	7.965102e-004
4.077304615950112e-012	8.320524e-004
4.117304615248179e-012	8.412562e-004
4.197304613844312e-012	8.604986e-004
4.217304613493346e-012	8.655566e-004
4.222304613405604e-012	8.668743e-004
4.252304612879154e-012	8.750496e-004
4.269804612572059e-012	8.800572e-004
4.274804612484317e-012	8.815184e-004
4.284804612308834e-012	8.844572e-004
4.287304612264963e-012	8.851957e-004
4.292304612177221e-012	8.866773e-004
4.302304612001738e-012	8.896402e-004
4.304804611957867e-012	8.903794e-004
4.319804611694642e-012	8.947817e-004
4.327304611563030e-012	8.969522e-004
4.337304611387546e-012	8.997978e-004
4.357304611036580e-012	9.053370e-004
4.397304610334646e-012	9.159331e-004
4.477304608930780e-012	9.359256e-004
4.637304606123047e-012	9.741237e-004
4.677304605421114e-012	9.834042e-004
4.757304604017248e-012	1.001681e-003
4.777304603666281e-012	1.006239e-003
4.817304602964348e-012	1.015337e-003
4.897304601560481e-012	1.033525e-003
4.957304600507582e-012	1.047169e-003
5.057304598752749e-012	1.069926e-003
5.237304595594049e-012	1.111012e-003
5.477304591382450e-012	1.166070e-003
5.657304588223751e-012	1.207598e-003
5.897304584012152e-012	1.263277e-003
6.077304580853452e-012	1.305290e-003
6.297304576992820e-012	1.356931e-003
6.497304573483154e-012	1.404186e-003
6.717304569622521e-012	1.456513e-003
6.917304566112855e-012	1.504430e-003
7.157304561901256e-012	1.562378e-003
7.417304557338690e-012	1.625767e-003
7.617304553829024e-012	1.674998e-003
7.717304552074191e-012	1.699775e-003
7.757304551372258e-012	1.709735e-003
7.837304549968391e-012	1.729762e-003
7.997304547160659e-012	1.770101e-003
8.037304546458725e-012	1.780299e-003
8.117304545054859e-012	1.801158e-003
8.277304542247126e-012	1.843973e-003
8.317304541545193e-012	1.855042e-003
8.347304541018743e-012	1.863627e-003
8.387304540316810e-012	1.875245e-003
8.397304540141327e-012	1.878185e-003
8.417304539790360e-012	1.884119e-003
8.422304539702618e-012	1.885608e-003
8.432304539527135e-012	1.888599e-003
8.452304539176169e-012	1.894594e-003
8.457304539088427e-012	1.896095e-003
8.467304538912944e-012	1.899098e-003
8.487304538561977e-012	1.905084e-003
8.527304537860044e-012	1.916913e-003
8.607304536456177e-012	1.939971e-003
8.767304533648445e-012	1.984909e-003
8.807304532946511e-012	1.995887e-003
8.887304531542645e-012	2.017426e-003
9.047304528734912e-012	2.060146e-003
9.087304528032979e-012	2.070749e-003
9.167304526629113e-012	2.091861e-003
9.187304526278146e-012	2.097132e-003
9.227304525576213e-012	2.107661e-003
9.307304524172346e-012	2.128710e-003
9.367304523119447e-012	2.144489e-003
9.467304521364614e-012	2.170792e-003
9.607304518907847e-012	2.207659e-003
9.787304515749148e-012	2.255186e-003
9.927304513292382e-012	2.292278e-003
1.006730451083562e-011	2.329504e-003
1.020730450837885e-011	2.366884e-003
1.030730450662402e-011	2.393686e-003
1.034730450592208e-011	2.404443e-003
1.042730450451822e-011	2.426029e-003
1.058730450171048e-011	2.469595e-003
1.090730449609502e-011	2.557744e-003
1.098730449469115e-011	2.580168e-003
1.114730449188342e-011	2.625744e-003
1.118730449118149e-011	2.637293e-003
1.126730448977762e-011	2.660673e-003
1.140730448732085e-011	2.702460e-003
1.142730448696989e-011	2.708507e-003
1.146730448626795e-011	2.720697e-003
1.154730448486409e-011	2.745171e-003
1.156730448451312e-011	2.751305e-003
1.160730448381119e-011	2.763588e-003
1.168730448240732e-011	2.788048e-003
1.184730447959959e-011	2.836318e-003
1.216730447398412e-011	2.931414e-003
1.224730447258026e-011	2.954879e-003
1.240730446977252e-011	3.001413e-003
1.244730446907059e-011	3.013017e-003
1.252730446766672e-011	3.036172e-003
1.268730446485899e-011	3.082439e-003
1.272730446415706e-011	3.093998e-003
1.280730446275319e-011	3.117111e-003
1.296730445994546e-011	3.163352e-003
1.300730445924353e-011	3.174920e-003
1.308730445783966e-011	3.198079e-003
1.328730445432999e-011	3.256052e-003
1.352730445011839e-011	3.325902e-003
1.364730444801259e-011	3.360974e-003
1.384730444450293e-011	3.419627e-003
1.392730444309906e-011	3.443214e-003
1.408730444029133e-011	3.490511e-003
1.412730443958940e-011	3.502375e-003
1.420730443818553e-011	3.526202e-003
1.436730443537780e-011	3.574186e-003
1.468730442976233e-011	3.671593e-003
1.532730441853140e-011	3.869597e-003
1.548730441572367e-011	3.919946e-003
1.580730441010820e-011	4.021981e-003
1.644730439887727e-011	4.227230e-003
1.772730437641541e-011	4.642850e-003
2.028730433149168e-011	5.494079e-003
2.328730433149168e-011	6.524639e-003
2.628730433149168e-011	7.591580e-003
2.928730433149169e-011	8.691711e-003
3.228730433149169e-011	9.819990e-003
3.528730433149169e-011	1.097136e-002
4.128730433149170e-011	1.332383e-002
4.428730433149170e-011	1.451552e-002
4.728730433149170e-011	1.571132e-002
5.028730433149170e-011	1.690652e-002
5.328730433149171e-011	1.809625e-002
5.628730433149171e-011	1.927553e-002
5.928730433149170e-011	2.043960e-002
6.228730433149171e-011	2.158474e-002
6.528730433149171e-011	2.270850e-002
6.828730433149171e-011	2.380896e-002
7.128730433149171e-011	2.488412e-002
7.428730433149172e-011	2.593178e-002
7.728730433149172e-011	2.694947e-002
8.028730433149172e-011	2.793436e-002
8.328730433149172e-011	2.888307e-002
8.628730433149173e-011	2.979151e-002
8.928730433149173e-011	3.066592e-002
8.966230433149173e-011	3.077169e-002
9.041230433149173e-011	3.097735e-002
9.191230433149172e-011	3.138211e-002
9.228730433149172e-011	3.148175e-002
9.238105433149172e-011	3.150636e-002
9.256855433149173e-011	3.155539e-002
9.294355433149173e-011	3.165328e-002
9.369355433149172e-011	3.184867e-002
9.519355433149172e-011	3.223794e-002
9.819355433149172e-011	3.301272e-002
1.000000000000000e-010	3.347724e-002
1.003000000000000e-010	3.355393e-002
1.009000000000000e-010	3.370705e-002
1.021000000000000e-010	3.401208e-002
1.045000000000000e-010	3.461720e-002
1.093000000000000e-010	3.580797e-002
1.189000000000000e-010	3.814750e-002
1.357000000000001e-010	4.204797e-002
1.441000000000001e-010	4.391424e-002
1.465000000000001e-010	4.443725e-002
1.513000000000001e-010	4.547491e-002
1.609000000000001e-010	4.753733e-002
2.953000000000001e-010	7.578379e-002
4.489000000000001e-010	1.069488e-001
6.442125000000002e-010	1.451981e-001
8.395250000000002e-010	1.818847e-001
1.034837500000000e-009	2.170142e-001
1.230150000000000e-009	2.506808e-001
1.620775000000000e-009	3.139651e-001
2.011400000000000e-009	3.723539e-001
2.402025000000000e-009	4.263743e-001
2.987962499999999e-009	5.001906e-001
3.573899999999998e-009	5.664711e-001
4.159837499999998e-009	6.262625e-001
4.745774999999997e-009	6.804264e-001
5.331712499999996e-009	7.296781e-001
6.112962499999995e-009	7.887280e-001
6.894212499999995e-009	8.412702e-001
7.675462499999995e-009	8.882495e-001
8.456712499999994e-009	9.304372e-001
9.237962499999993e-009	9.684694e-001
1.021452499999999e-008	1.010964e+000
1.119108749999999e-008	1.048637e+000
1.216764999999999e-008	1.082181e+000
1.314421249999999e-008	1.112162e+000
1.412077499999999e-008	1.139050e+000
1.529264999999999e-008	1.167783e+000
1.646452500000000e-008	1.193190e+000
1.763640000000001e-008	1.215732e+000
1.880827500000002e-008	1.235795e+000
2.017546250000003e-008	1.256495e+000
2.154265000000004e-008	1.274680e+000
2.290983750000005e-008	1.290702e+000
2.427702500000006e-008	1.304855e+000
2.564421250000007e-008	1.317385e+000
2.720671250000008e-008	1.329983e+000
2.876921250000009e-008	1.340992e+000
3.033171250000009e-008	1.350634e+000
3.189421250000008e-008	1.359092e+000
3.345671250000006e-008	1.366523e+000
3.521452500000005e-008	1.373820e+000
3.697233750000003e-008	1.380148e+000
3.873015000000001e-008	1.385641e+000
4.048796250000000e-008	1.390416e+000
4.224577499999998e-008	1.394570e+000
4.419889999999996e-008	1.398558e+000
4.615202499999994e-008	1.401981e+000
4.810514999999992e-008	1.404921e+000
5.005827499999990e-008	1.407448e+000
5.220671249999988e-008	1.409821e+000
5.435514999999986e-008	1.411832e+000
5.650358749999984e-008	1.413537e+000
5.884733749999982e-008	1.415103e+000
6.138639999999985e-008	1.416512e+000
6.392546249999992e-008	1.417673e+000
6.665983749999998e-008	1.418697e+000
6.958952500000005e-008	1.419581e+000
7.271452500000013e-008	1.420331e+000
7.623015000000022e-008	1.420988e+000
8.013640000000031e-008	1.421539e+000
8.462858750000042e-008	1.422001e+000
8.990202500000055e-008	1.422377e+000
9.634733750000070e-008	1.422674e+000
9.990000000000000e-008	1.422785e+000
9.990061544457494e-008	1.422516e+000
9.990184633372483e-008	1.421975e+000
9.990430811202461e-008	1.420886e+000
9.990923166862415e-008	1.418686e+000
9.991907878182323e-008	1.414248e+000
9.993877300822140e-008	1.405339e+000
9.994717814820512e-008	1.401771e+000
9.995263548511592e-008	1.400270e+000
9.995891234704750e-008	1.399732e+000
9.996319658605225e-008	1.399657e+000
9.999637957416716e-008	1.399077e+000
1.000000000000000e-007	1.399013e+000
1.000037923414988e-007	1.398947e+000
1.000113770244965e-007	1.398814e+000
1.111764175144277e-007	1.216604e+000
1.225045425144279e-007	1.055972e+000
1.338326675144282e-007	9.165490e-001
1.451607925144285e-007	7.955342e-001
1.564889175144288e-007	6.904974e-001
1.678170425144290e-007	5.993289e-001
1.791451675144293e-007	5.201977e-001
1.904732925144296e-007	4.515145e-001
1.998482925144298e-007	4.015852e-001
2.000000000000000e-007	4.008239e-001
Step Information: Cap=900f  (Run: 9/10)
0.000000000000000e+000	-7.010943e-011
1.953124965725918e-017	3.154877e-009
3.906249931451836e-017	6.379866e-009
1.132812480121033e-015	1.869831e-007
2.265624960242065e-015	3.740446e-007
3.320312441734061e-015	5.482127e-007
4.960937412943832e-015	8.191552e-007
6.601562384153603e-015	1.090115e-006
9.179687338911815e-015	1.515944e-006
1.183593729229906e-014	1.954722e-006
1.574218722375090e-014	2.600069e-006
2.011718714697696e-014	3.322973e-006
2.667968703181604e-014	4.407565e-006
3.542968687826815e-014	5.854129e-006
4.355468673568797e-014	7.197839e-006
5.855468647246302e-014	9.679648e-006
7.480468618730266e-014	1.237008e-005
1.048046856608528e-013	1.734164e-005
1.373046850905320e-013	2.273503e-005
1.973046840376322e-013	3.271142e-005
2.973046822827993e-013	4.940127e-005
4.073046803524830e-013	6.785438e-005
5.073046785976500e-013	8.470708e-005
5.473046778957168e-013	9.147958e-005
6.273046764918504e-013	1.050552e-004
6.473046761408838e-013	1.084613e-004
6.873046754389506e-013	1.153798e-004
7.673046740350842e-013	1.296005e-004
7.873046736841176e-013	1.333355e-004
7.923046735963759e-013	1.343135e-004
8.023046734208926e-013	1.363061e-004
8.135546732234739e-013	1.386407e-004
8.198046731137968e-013	1.399798e-004
8.273046729821844e-013	1.416253e-004
8.310546729163781e-013	1.424603e-004
8.360546728286365e-013	1.435810e-004
8.398046727628303e-013	1.444261e-004
8.448046726750886e-013	1.455545e-004
8.485546726092824e-013	1.463989e-004
8.548046724996053e-013	1.477995e-004
8.723046721925095e-013	1.515918e-004
8.923046718415429e-013	1.557037e-004
9.323046711396097e-013	1.634723e-004
1.012304669735743e-012	1.783000e-004
1.032304669384777e-012	1.818922e-004
1.072304668682844e-012	1.889369e-004
1.152304667278977e-012	2.029653e-004
1.172304666928011e-012	2.064638e-004
1.212304666226077e-012	2.134564e-004
1.292304664822211e-012	2.274525e-004
1.352304663769311e-012	2.379747e-004
1.522304660786095e-012	2.678962e-004
1.662304658329329e-012	2.926762e-004
1.802304655872563e-012	3.175762e-004
1.942304653415797e-012	3.425924e-004
2.062304651309997e-012	3.641240e-004
2.152304649730647e-012	3.803279e-004
2.272304647624848e-012	4.020020e-004
2.377304645782273e-012	4.210340e-004
2.447304644553890e-012	4.337569e-004
2.517304643325507e-012	4.465090e-004
2.587304642097124e-012	4.592917e-004
2.657304640868741e-012	4.721065e-004
2.727304639640358e-012	4.849551e-004
2.797304638411974e-012	4.978391e-004
2.887304636832625e-012	5.144605e-004
3.007304634726825e-012	5.367193e-004
3.137304632445542e-012	5.609685e-004
3.237304630690709e-012	5.797207e-004
3.377304628233943e-012	6.061216e-004
3.517304625777177e-012	6.327020e-004
3.727304622092028e-012	6.729208e-004
3.907304618933328e-012	7.077436e-004
4.007304617178495e-012	7.272282e-004
4.047304616476562e-012	7.350732e-004
4.127304615072696e-012	7.510164e-004
4.287304612264963e-012	7.838060e-004
4.327304611563030e-012	7.923980e-004
4.337304611387546e-012	7.946411e-004
4.357304611036580e-012	7.992029e-004
4.372304610773355e-012	8.027440e-004
4.397304610334646e-012	8.088169e-004
4.409804610115292e-012	8.119502e-004
4.424804609852067e-012	8.157785e-004
4.432304609720455e-012	8.177121e-004
4.442304609544972e-012	8.202996e-004
4.449804609413359e-012	8.222432e-004
4.459804609237876e-012	8.248313e-004
4.467304609106263e-012	8.267618e-004
4.477304608930780e-012	8.293059e-004
4.497304608579813e-012	8.342690e-004
4.537304607877880e-012	8.437627e-004
4.617304606474014e-012	8.616642e-004
4.777304603666281e-012	8.958537e-004
4.817304602964348e-012	9.041592e-004
4.897304601560481e-012	9.205149e-004
4.917304601209515e-012	9.245939e-004
4.957304600507582e-012	9.327361e-004
5.037304599103715e-012	9.490137e-004
5.097304598050816e-012	9.612233e-004
5.197304596295983e-012	9.815891e-004
5.377304593137283e-012	1.018356e-003
5.617304588925684e-012	1.067620e-003
5.797304585766985e-012	1.104775e-003
6.037304581555385e-012	1.154584e-003
6.217304578396686e-012	1.192163e-003
6.437304574536053e-012	1.238351e-003
6.637304571026387e-012	1.280612e-003
6.857304567165755e-012	1.327405e-003
7.057304563656089e-012	1.370252e-003
7.297304559444490e-012	1.422067e-003
7.477304556285790e-012	1.461246e-003
7.717304552074191e-012	1.513918e-003
7.857304549617425e-012	1.544905e-003
7.897304548915492e-012	1.553806e-003
7.977304547511625e-012	1.571700e-003
8.137304544703892e-012	1.607732e-003
8.177304544001959e-012	1.616838e-003
8.257304542598093e-012	1.635464e-003
8.417304539790360e-012	1.673711e-003
8.457304539088427e-012	1.683609e-003
8.467304538912944e-012	1.686150e-003
8.487304538561977e-012	1.691292e-003
8.527304537860044e-012	1.701684e-003
8.537304537684560e-012	1.704310e-003
8.557304537333594e-012	1.709603e-003
8.562304537245852e-012	1.710930e-003
8.572304537070369e-012	1.713593e-003
8.592304536719402e-012	1.718916e-003
8.632304536017469e-012	1.729458e-003
8.712304534613603e-012	1.750039e-003
8.872304531805870e-012	1.790193e-003
8.912304531103937e-012	1.800009e-003
8.992304529700070e-012	1.819276e-003
9.152304526892338e-012	1.857489e-003
9.192304526190404e-012	1.866974e-003
9.272304524786538e-012	1.885845e-003
9.432304521978805e-012	1.923531e-003
9.472304521276872e-012	1.932945e-003
9.572304519522039e-012	1.956479e-003
9.712304517065273e-012	1.989464e-003
9.852304514608507e-012	2.022523e-003
1.003230451144981e-011	2.065179e-003
1.017230450899304e-011	2.098495e-003
1.027230450723821e-011	2.122376e-003
1.031230450653628e-011	2.131959e-003
1.039230450513241e-011	2.151184e-003
1.055230450232468e-011	2.189972e-003
1.087230449670921e-011	2.268441e-003
1.095230449530534e-011	2.288405e-003
1.111230449249761e-011	2.328984e-003
1.115230449179568e-011	2.339269e-003
1.123230449039181e-011	2.360091e-003
1.137230448793505e-011	2.397309e-003
1.139230448758408e-011	2.402696e-003
1.143230448688215e-011	2.413549e-003
1.151230448547828e-011	2.435323e-003
1.153230448512731e-011	2.440775e-003
1.157230448442538e-011	2.451676e-003
1.165230448302151e-011	2.473382e-003
1.181230448021378e-011	2.516307e-003
1.213230447459831e-011	2.601112e-003
1.221230447319445e-011	2.622082e-003
1.237230447038672e-011	2.663683e-003
1.269230446477125e-011	2.746709e-003
1.277230446336738e-011	2.767455e-003
1.293230446055965e-011	2.808955e-003
1.297230445985772e-011	2.819338e-003
1.305230445845385e-011	2.840129e-003
1.321230445564612e-011	2.881757e-003
1.325230445494419e-011	2.892181e-003
1.333230445354032e-011	2.913070e-003
1.349230445073259e-011	2.954920e-003
1.353230445003065e-011	2.965406e-003
1.361230444862679e-011	2.986436e-003
1.377230444581905e-011	3.028684e-003
1.473230442897266e-011	3.288039e-003
1.601230440651079e-011	3.646461e-003
1.857230436158707e-011	4.388148e-003
2.157230436158707e-011	5.288604e-003
2.457230436158707e-011	6.221599e-003
2.757230436158707e-011	7.184829e-003
3.057230436158707e-011	8.174771e-003
3.357230436158707e-011	9.187785e-003
3.657230436158707e-011	1.022001e-002
3.957230436158707e-011	1.126734e-002
4.257230436158708e-011	1.232552e-002
4.557230436158708e-011	1.339015e-002
4.857230436158708e-011	1.445681e-002
